frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
169,0.000000,0.000000,841.099976,0.000000,0.000000,-2223.080811,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
170,0.000000,0.000000,822.529968,0.000000,0.000000,-2227.930908,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
171,0.000000,0.000000,803.919983,0.000000,0.000000,-2232.781006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
172,0.000000,0.000000,785.269958,0.000000,0.000000,-2237.630859,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
173,0.000000,0.000000,766.579956,0.000000,0.000000,-2242.470947,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
174,0.000000,0.000000,747.849976,0.000000,0.000000,-2247.311035,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
175,0.000000,0.000000,729.079956,0.000000,0.000000,-2252.150879,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
176,0.000000,0.000000,710.269958,0.000000,0.000000,-2256.990967,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
177,0.000000,0.000000,691.419983,0.000000,0.000000,-2261.830811,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
178,0.000000,0.000000,672.529968,0.000000,0.000000,-2266.670898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
179,0.000000,0.000000,653.599976,0.000000,0.000000,-2271.510986,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
180,0.000000,0.000000,634.630005,0.000000,0.000000,-2276.350830,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
181,0.000000,0.000000,615.619995,0.000000,0.000000,-2281.180908,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
182,0.000000,0.000000,596.570007,0.000000,0.000000,-2286.010986,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
183,0.000000,0.000000,577.479980,0.000000,0.000000,-2290.840820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
184,0.000000,0.000000,558.349976,0.000000,0.000000,-2295.670898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
185,0.000000,0.000000,539.179993,0.000000,0.000000,-2300.500977,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
